"PathSelectionPolicy","Cluster","LUN","NameHBA","Host","Status","Path","NAA"
"RoundRobin","TQCLAPP01","26","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533037304441"
"RoundRobin","TQCLAPP01","47","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533041304543"
"RoundRobin","TQCLAPP01","4","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031333743"
"RoundRobin","TQCLAPP01","16","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533032394135"
"RoundRobin","TQCLAPP01","81","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033363337"
"RoundRobin","TQCLAPP01","22","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533036314631"
"RoundRobin","TQCLAPP01","75","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033343745"
"RoundRobin","TQCLAPP01","129","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033383043"
"RoundRobin","TQCLAPP01","134","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033393631"
"RoundRobin","TQCLAPP01","51","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533041313134"
"RoundRobin","TQCLAPP01","31","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533037324235"
"RoundRobin","TQCLAPP01","7","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031333941"
"RoundRobin","TQCLAPP01","78","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033343943"
"RoundRobin","TQCLAPP01","72","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533043364630"
"RoundRobin","TQCLAPP01","107","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533032444444"
"RoundRobin","TQCLAPP01","54","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533041313332"
"RoundRobin","TQCLAPP01","34","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533037324433"
"RoundRobin","TQCLAPP01","20","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443430"
"RoundRobin","TQCLAPP01","81","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533043453642"
"RoundRobin","TQCLAPP01","112","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533032464230"
"RoundRobin","TQCLAPP01","24","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533036333931"
"RoundRobin","TQCLAPP01","21","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443435"
"RoundRobin","TQCLAPP01","65","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533043324141"
"RoundRobin","TQCLAPP01","110","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533032444642"
"RoundRobin","TQCLAPP01","111","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533032453035"
"RoundRobin","TQCLAPP01","57","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533041313530"
"RoundRobin","TQCLAPP01","37","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533037324631"
"RoundRobin","TQCLAPP01","54","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031463146"
"RoundRobin","TQCLAPP01","27","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443633"
"RoundRobin","TQCLAPP01","28","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443639"
"RoundRobin","TQCLAPP01","116","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533032464438"
"RoundRobin","TQCLAPP01","127","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033354235"
"RoundRobin","TQCLAPP01","105","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533032434336"
"RoundRobin","TQCLAPP01","119","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033304541"
"RoundRobin","TQCLAPP01","45","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443830"
"RoundRobin","TQCLAPP01","46","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443831"
"RoundRobin","TQCLAPP01","47","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443832"
"RoundRobin","TQCLAPP01","15","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031393435"
"RoundRobin","TQCLAPP01","4","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533031393841"
"RoundRobin","TQCLAPP01","48","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443833"
"RoundRobin","TQCLAPP01","49","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443834"
"RoundRobin","TQCLAPP01","50","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443835"
"RoundRobin","TQCLAPP01","89","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033463030"
"RoundRobin","TQCLAPP01","69","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033324332"
"RoundRobin","TQCLAPP01","59","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533032303538"
"RoundRobin","TQCLAPP01","18","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031393633"
"RoundRobin","TQCLAPP01","63","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533043323936"
"RoundRobin","TQCLAPP01","16","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030353645"
"RoundRobin","TQCLAPP01","17","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030353646"
"RoundRobin","TQCLAPP01","62","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533032453631"
"RoundRobin","TQCLAPP01","24","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030443342"
"RoundRobin","TQCLAPP01","25","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030443343"
"RoundRobin","TQCLAPP01","123","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033343432"
"RoundRobin","TQCLAPP01","26","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030443344"
"RoundRobin","TQCLAPP01","3","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533030363544"
"RoundRobin","TQCLAPP01","51","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031453236"
"RoundRobin","TQCLAPP01","57","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031463746"
"RoundRobin","TQCLAPP01","1","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030343330"
"RoundRobin","TQCLAPP01","2","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533030333444"
"RoundRobin","TQCLAPP01","133","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033393246"
"RoundRobin","TQCLAPP01","126","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033344241"
"RoundRobin","TQCLAPP01","3","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030343337"
"RoundRobin","TQCLAPP01","64","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533032453831"
"RoundRobin","TQCLAPP01","2","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031333638"
"RoundRobin","TQCLAPP01","14","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030343530"
"RoundRobin","TQCLAPP01","103","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533034454135"
"RoundRobin","TQCLAPP01","83","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533044384433"
"RoundRobin","TQCLAPP01","84","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533044384434"
"RoundRobin","TQCLAPP01","27","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533037304534"
"RoundRobin","TQCLAPP01","48","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533041304636"
"RoundRobin","TQCLAPP01","85","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533044384435"
"RoundRobin","TQCLAPP01","11","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031384333"
"RoundRobin","TQCLAPP01","5","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031333836"
"RoundRobin","TQCLAPP01","86","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533044384438"
"RoundRobin","TQCLAPP01","87","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533044384439"
"RoundRobin","TQCLAPP01","135","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033393642"
"RoundRobin","TQCLAPP01","76","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033343838"
"RoundRobin","TQCLAPP01","130","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033383136"
"RoundRobin","TQCLAPP01","52","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533041313145"
"RoundRobin","TQCLAPP01","32","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533037324246"
"RoundRobin","TQCLAPP01","98","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533034453641"
"RoundRobin","TQCLAPP01","22","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030364132"
"RoundRobin","TQCLAPP01","72","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033334137"
"RoundRobin","TQCLAPP01","91","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533034423545"
"RoundRobin","TQCLAPP01","73","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533043364641"
"RoundRobin","TQCLAPP01","74","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533043373034"
"RoundRobin","TQCLAPP01","55","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533041313343"
"RoundRobin","TQCLAPP01","35","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533037324444"
"RoundRobin","TQCLAPP01","5","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533031394141"
"RoundRobin","TQCLAPP01","108","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533032444537"
"RoundRobin","TQCLAPP01","22","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443441"
"RoundRobin","TQCLAPP01","113","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533032464241"
"RoundRobin","TQCLAPP01","23","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443446"
"RoundRobin","TQCLAPP01","77","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533043373232"
"RoundRobin","TQCLAPP01","82","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533043453735"
"RoundRobin","TQCLAPP01","93","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533034423745"
"RoundRobin","TQCLAPP01","84","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033423342"
"RoundRobin","TQCLAPP01","58","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533041313541"
"RoundRobin","TQCLAPP01","38","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533037324642"
"RoundRobin","TQCLAPP01","39","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533037333035"
"RoundRobin","TQCLAPP01","66","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533043324234"
"RoundRobin","TQCLAPP01","6","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533031394341"
"RoundRobin","TQCLAPP01","29","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443643"
"RoundRobin","TQCLAPP01","95","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533034424632"
"RoundRobin","TQCLAPP01","55","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031463239"
"RoundRobin","TQCLAPP01","30","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443644"
"RoundRobin","TQCLAPP01","31","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443645"
"RoundRobin","TQCLAPP01","23","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030364534"
"RoundRobin","TQCLAPP01","80","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533043373430"
"RoundRobin","TQCLAPP01","32","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443646"
"RoundRobin","TQCLAPP01","42","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533037333233"
"RoundRobin","TQCLAPP01","69","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533043324432"
"RoundRobin","TQCLAPP01","67","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033324145"
"RoundRobin","TQCLAPP01","66","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533032463838"
"RoundRobin","TQCLAPP01","7","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533031394541"
"RoundRobin","TQCLAPP01","16","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031393446"
"RoundRobin","TQCLAPP01","120","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033304634"
"RoundRobin","TQCLAPP01","9","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533031434439"
"RoundRobin","TQCLAPP01","128","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033373346"
"RoundRobin","TQCLAPP01","0","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533030444332"
"RoundRobin","TQCLAPP01","18","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030353730"
"RoundRobin","TQCLAPP01","19","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030353731"
"RoundRobin","TQCLAPP01","20","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030353732"
"RoundRobin","TQCLAPP01","21","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030353733"
"RoundRobin","TQCLAPP01","8","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031334134"
"RoundRobin","TQCLAPP01","0","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533030333339"
"RoundRobin","TQCLAPP01","79","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033354642"
"RoundRobin","TQCLAPP01","80","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033363035"
"RoundRobin","TQCLAPP01","124","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033343443"
"RoundRobin","TQCLAPP01","8","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533031413041"
"RoundRobin","TQCLAPP01","4","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030343341"
"RoundRobin","TQCLAPP01","5","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030343342"
"RoundRobin","TQCLAPP01","139","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533034393930"
"RoundRobin","TQCLAPP01","17","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533036303331"
"RoundRobin","TQCLAPP01","49","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533041313030"
"RoundRobin","TQCLAPP01","12","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533032373834"
"RoundRobin","TQCLAPP01","29","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533037324131"
"RoundRobin","TQCLAPP01","15","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030343544"
"RoundRobin","TQCLAPP01","82","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033363431"
"RoundRobin","TQCLAPP01","88","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533044384441"
"RoundRobin","TQCLAPP01","89","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533044384442"
"RoundRobin","TQCLAPP01","90","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533044384444"
"RoundRobin","TQCLAPP01","13","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533032383034"
"RoundRobin","TQCLAPP01","91","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533044384445"
"RoundRobin","TQCLAPP01","28","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533037304545"
"RoundRobin","TQCLAPP01","92","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533044384446"
"RoundRobin","TQCLAPP01","12","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031384344"
"RoundRobin","TQCLAPP01","71","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533043364536"
"RoundRobin","TQCLAPP01","53","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533041313238"
"RoundRobin","TQCLAPP01","33","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533037324339"
"RoundRobin","TQCLAPP01","106","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533032443736"
"RoundRobin","TQCLAPP01","99","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533034453734"
"RoundRobin","TQCLAPP01","75","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533043373045"
"RoundRobin","TQCLAPP01","52","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031463042"
"RoundRobin","TQCLAPP01","56","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533041313436"
"RoundRobin","TQCLAPP01","36","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533037324537"
"RoundRobin","TQCLAPP01","101","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533034453931"
"RoundRobin","TQCLAPP01","24","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443534"
"RoundRobin","TQCLAPP01","78","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533043373243"
"RoundRobin","TQCLAPP01","114","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533032464334"
"RoundRobin","TQCLAPP01","25","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443539"
"RoundRobin","TQCLAPP01","40","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533037333046"
"RoundRobin","TQCLAPP01","85","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033423435"
"RoundRobin","TQCLAPP01","67","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533043324245"
"RoundRobin","TQCLAPP01","59","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533041313634"
"RoundRobin","TQCLAPP01","20","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533036313131"
"RoundRobin","TQCLAPP01","33","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443730"
"RoundRobin","TQCLAPP01","96","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533034424643"
"RoundRobin","TQCLAPP01","97","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533034433036"
"RoundRobin","TQCLAPP01","34","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443732"
"RoundRobin","TQCLAPP01","35","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443733"
"RoundRobin","TQCLAPP01","70","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033333933"
"RoundRobin","TQCLAPP01","36","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443734"
"RoundRobin","TQCLAPP01","37","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443735"
"RoundRobin","TQCLAPP01","104","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533030453842"
"RoundRobin","TQCLAPP01","117","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033303832"
"RoundRobin","TQCLAPP01","38","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443736"
"RoundRobin","TQCLAPP01","39","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443737"
"RoundRobin","TQCLAPP01","40","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443738"
"RoundRobin","TQCLAPP01","41","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031443739"
"RoundRobin","TQCLAPP01","43","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533037333244"
"RoundRobin","TQCLAPP01","70","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533043324443"
"RoundRobin","TQCLAPP01","10","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533032323435"
"RoundRobin","TQCLAPP01","61","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533043323832"
"RoundRobin","TQCLAPP01","87","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033454543"
"RoundRobin","TQCLAPP01","68","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033324238"
"RoundRobin","TQCLAPP01","14","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533032383834"
"RoundRobin","TQCLAPP01","17","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031393539"
"RoundRobin","TQCLAPP01","60","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533032303632"
"RoundRobin","TQCLAPP01","11","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533032323635"
"RoundRobin","TQCLAPP01","15","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533032393034"
"RoundRobin","TQCLAPP01","99","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533046313337"
"RoundRobin","TQCLAPP01","122","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033343338"
"RoundRobin","TQCLAPP01","9","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031334145"
"RoundRobin","TQCLAPP01","63","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533032453731"
"RoundRobin","TQCLAPP01","121","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033324634"
"RoundRobin","TQCLAPP01","137","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533034393743"
"RoundRobin","TQCLAPP01","6","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030343437"
"RoundRobin","TQCLAPP01","25","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533037304430"
"RoundRobin","TQCLAPP01","46","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533041304532"
"RoundRobin","TQCLAPP01","7","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030343439"
"RoundRobin","TQCLAPP01","3","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031333732"
"RoundRobin","TQCLAPP01","65","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533032453935"
"RoundRobin","TQCLAPP01","140","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533034393941"
"RoundRobin","TQCLAPP01","74","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033343734"
"RoundRobin","TQCLAPP01","50","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533041313041"
"RoundRobin","TQCLAPP01","10","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031384239"
"RoundRobin","TQCLAPP01","30","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533037324142"
"RoundRobin","TQCLAPP01","83","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033363442"
"RoundRobin","TQCLAPP01","93","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533044384530"
"RoundRobin","TQCLAPP01","6","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031333930"
"RoundRobin","TQCLAPP01","94","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533044384531"
"RoundRobin","TQCLAPP01","95","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533044384532"
"RoundRobin","TQCLAPP01","96","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533044384533"
"RoundRobin","TQCLAPP01","27","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030444535"
"RoundRobin","TQCLAPP01","97","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533044384534"
"RoundRobin","TQCLAPP01","28","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030444536"
"RoundRobin","TQCLAPP01","18","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533036304231"
"RoundRobin","TQCLAPP01","98","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533044384535"
"RoundRobin","TQCLAPP01","60","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000192605225533042464232"
"RoundRobin","TQCLAPP01","77","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033343932"
"RoundRobin","TQCLAPP01","29","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000197200952533030444537"
"RoundRobin","TQCLAPP01","131","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533033383230"
"RoundRobin","TQCLAPP01","90","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533034423445"
"RoundRobin","TQCLAPP01","13","vmhba6","tqesxsenh052.senha.sat.mx",,,"naa.60000970000195702494533031384437"
